16200,2,540
16230,2,541
16260,2,542
16290,2,543
16320,2,544
16350,2,545
16380,2,546
16410,2,547
16440,2,548
16470,2,549
16500,2,550
16530,2,551
16560,2,552
16590,2,553
16620,2,554
16650,2,555
16680,2,556
16710,2,557
16740,2,558
16770,2,559
16800,2,560
16830,2,561
16860,2,562
16890,2,563
16920,2,564
16950,2,565
16980,2,566
17010,0,567
17040,1,568
17070,2,569
17100,2,570
17130,2,571
17160,2,572
17190,2,573
17220,2,574
17250,2,575
17280,0,576
17310,1,577
17340,2,578
17370,2,579
17400,2,580
17430,2,581
17460,2,582
17490,5,583
17520,5,584
17550,5,585
17580,5,586
17610,5,587
17640,5,588
17670,5,589
17700,5,590
17730,5,591
17760,5,592
17790,5,593
17820,5,594
17850,5,595
17880,5,596
17910,5,597
17940,5,598
17970,5,599
18000,5,600
18030,5,601
18060,5,602
18090,5,603
18120,5,604
18150,5,605
18180,5,606
18210,5,607
18240,5,608
18270,5,609
18300,5,610
18330,5,611
18360,1,612
18390,1,613
18420,5,614
18450,5,615
18480,5,616
18510,5,617
18540,5,618
18570,5,619
18600,5,620
18630,5,621
18660,5,622
18690,5,623
18720,5,624
18750,5,625
18780,5,626
18810,5,627
18840,5,628
18870,5,629
18900,5,630
18930,5,631
18960,5,632
18990,5,633
19020,5,634
19050,5,635
19080,0,636
19110,0,637
19140,0,638
19170,0,639
19200,0,640
19230,0,641
19260,0,642
19290,0,643
19320,0,644
19350,0,645
19380,0,646
19410,0,647
19440,0,648
19470,0,649
19500,0,650
19530,0,651
19560,0,652
19590,0,653
19620,0,654
19650,0,655
19680,0,656
19710,0,657
19740,0,658
19770,1,659
19800,1,660
19830,1,661
19860,1,662
19890,2,663
19920,2,664
19950,2,665
19980,2,666
20010,2,667
20040,2,668
20070,2,669
20100,2,670
20130,2,671
20160,2,672
20190,2,673
20220,2,674
